UTM_EZ,UTM_NZ,UTM_E_UTM_NZ,UTM_E2Z,UTM_N2Z,near_roadZ,near_frshwZ,near_saltwZ,URB_1KMZ,RUR_1KMZ,FOR1_1KMZ,FOR2_1KMZ,HRB_1KMZ,SAV_1KMZ,SHR_1KMZ,WET_1KMZ,URB_100Z,RUR_100Z,FOR1_100Z,FOR2_100Z,HRB_100Z,SAV_100Z,SHR_100Z,WET_100Z,Near_UrbZ,CR_CL0Z,CR_CL_2Z,CR_CL_3Z,BRDLFZ,OF_100Z,OF_1KZ,Is_sizeZ,rd_up_100Z,rd_p_100Z,rd_up_1kZ,rd_p_1kZ,EOSD_DZ,EOSD_OZ,EOSD_SZ,CR_CLZ
0.137159788,-0.281810732,0.121738995,0.120116246,-0.282360909,0.781891774,0.718790952,-0.499603128,-0.279998092,-0.667074524,-1.161402335,-0.880677719,-0.468591018,-0.861702602,-0.338738833,-0.462672978,-0.160102456,-0.490026638,0.601996132,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,0.701312765,-0.04834561,-0.473140845,0.581634191,-0.443058995,0.74118147,-0.909966011,-0.493989183,-0.542481013,-0.399872151,-1.164855877,-0.47685753,0.0071594,-0.503300917,-0.055846787,-0.376901013
0.139272906,-0.273201557,0.124957282,0.122381477,-0.273816655,0.548205717,0.551854288,-0.49239759,-0.279998092,-0.665783361,-1.092062117,-0.880677719,-0.468591018,-0.718278814,-0.338738833,-0.462672978,-0.160102456,-0.490026638,0.796868661,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,0.631463083,-0.645112484,-0.426606772,0.273484887,0.517026659,0.40939001,-0.810096152,-0.493989183,-0.542481013,-0.399872151,-1.164855877,-0.47685753,0.781895259,-0.456670723,-0.650570637,0.041159764
0.134399797,-0.276822583,0.119311662,0.117157933,-0.27741042,0.627352884,0.680136464,-0.506665741,-0.279998092,-0.667074524,-1.151001305,-0.880677719,-0.468591018,-0.808501714,-0.338738833,-0.462672978,-0.160102456,-0.490026638,0.811788591,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,0.620492154,-0.806521635,0.62092698,0.643188569,-0.443058995,0.865366412,-0.896676492,-0.493989183,-0.542481013,-0.399872151,-1.164855877,-0.47685753,0.047906773,0.593026848,-0.811427206,0.377853465
-0.778854214,1.095585361,-0.721087169,-0.839593072,1.089337781,-0.653619099,-0.770956232,-0.459465716,-0.279998092,-0.667074524,-0.2413742,-0.880677719,-0.468591018,0.371058558,-0.338738833,0.097451496,-0.160102456,-0.490026638,1.50850674,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,0.167694242,-0.806521635,1.480175726,-0.396574327,-0.443058995,-0.903242261,-1.128184139,-0.492121514,3.094126265,-0.399872151,0.425100054,-0.47685753,-0.640388822,1.454050485,-0.811427206,0.618779946
-0.778767783,1.087566191,-0.721831173,-0.839504612,1.081324468,-0.527119018,-0.942836563,-0.331136506,-0.279998092,-0.667074524,-0.179277297,-0.880677719,-0.468591018,0.487617327,-0.338738833,0.097451496,-0.160102456,-0.490026638,0.399847653,-0.614448448,-0.204427563,-0.45399475,-0.173842912,5.793821379,0.233358557,3.359424382,-0.294616043,-0.564248935,-0.076937068,-0.903242261,-1.128184139,-0.492121514,-0.542481013,-0.399872151,0.426466173,-0.47685753,-0.378156004,-0.324407349,3.340256746,-0.084466738
-0.792266572,1.093071445,-0.735896997,-0.853315514,1.086825666,-0.650485776,-0.676656987,-0.421716226,-0.279998092,-0.667074524,-0.327346413,-0.880677719,-0.468591018,0.350783615,-0.338738833,0.097451496,-0.160102456,-0.490026638,0.642766454,-0.614448448,-0.204427563,1.306973556,-0.173842912,-0.236196717,0.344621293,-0.380678405,1.56902946,-0.5652902,-0.443058995,-0.903242261,-1.128184139,-0.492121514,1.654293174,-0.399872151,0.335648224,-0.47685753,-0.752074276,1.543087758,-0.387041845,0.668033717
-0.775084864,1.090876623,-0.717490843,-0.835734864,1.084632443,-0.636321139,-0.900405279,-0.436957533,-0.279998092,-0.667074524,-0.182841839,-0.880677719,-0.468591018,0.475770159,-0.338738833,0.097451496,-0.160102456,-0.490026638,1.405192787,-0.614448448,-0.204427563,-0.45399475,-0.173842912,0.736609783,0.163336166,0.31283621,1.363544576,-0.332450968,-0.443058995,-0.903242261,-1.128184139,-0.492121514,1.715549215,-0.399872151,0.419841635,-0.47685753,-0.59794085,1.337178419,0.304098531,0.68232839
-0.784641229,1.086154619,-0.728348829,-0.845515046,1.07991396,-0.653144619,-0.892589464,-0.416499712,-0.279998092,-0.667074524,-0.182734424,-0.880677719,-0.468591018,0.426149205,-0.338738833,0.097451496,-0.160102456,-0.490026638,1.35049778,-0.614448448,-0.204427563,-0.45399475,-0.173842912,1.01174338,0.311416862,0.859216907,0.779270423,-0.5652902,0.357012383,-0.903242261,-1.128184139,-0.492121514,1.960775358,-0.399872151,0.454426655,-0.47685753,0.063527862,0.75169737,0.8486087,0.692424866
-0.796777751,1.098160207,-0.740258758,-0.857928851,1.091910814,-0.621073091,-0.532603585,-0.321429337,-0.279998092,-0.667074524,-0.502474285,-0.880677719,-0.468591018,0.300259445,-0.338738833,0.097451496,-0.160102456,-0.490026638,0.577270315,-0.614448448,-0.204427563,1.589223403,-0.173842912,-0.236196717,0.363681175,0.024938437,1.576826896,-0.5652902,-0.443058995,-0.903242261,-1.128184139,-0.492121514,1.74707411,-0.399872151,0.180963943,-0.47685753,-0.752074276,1.5509013,0.017186373,0.7194705
0.261575012,-0.171036878,0.26795225,0.253889949,-0.172394242,-0.587884399,-0.312349857,-0.449846688,-0.279998092,0.395948064,-0.229807644,-0.811429463,0.988820819,-0.633052299,-0.224278526,-0.462672978,-0.160102456,-0.490026638,1.298653083,-0.233433447,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.59896821,0.161274468,1.119300289,0.130891924,0.062740377,-0.071369127,-0.389766292,-0.110231667,0.711996486,-0.399872151,-0.090401155,-0.47685753,0.224397722,1.092429612,0.153055659,0.961175369
0.267310618,-0.168524329,0.274410684,0.26007673,-0.169899293,-0.572988416,-0.185097385,-0.470365465,-0.279998092,0.201145327,-0.409017364,-0.811429463,0.988820819,-0.655659197,-0.316065009,-0.462672978,-0.160102456,-0.490026638,0.116268152,0.177188807,2.443385823,-0.45399475,-0.173842912,-0.236196717,1.513540441,-0.319447901,0.493626312,-0.5652902,-0.443058995,-0.54391965,-0.472170327,-0.110231667,0.241543385,-0.399872151,-0.291451575,-0.47685753,-0.752074276,0.465463224,-0.326020963,-0.127486179
0.270199984,-0.172810442,0.277052804,0.263194038,-0.174155363,-0.576720259,-0.171297698,-0.479475397,-0.279998092,0.01150133,-0.452523275,-0.811429463,0.988820819,-0.655659197,-0.338738833,-0.462672978,-0.160102456,-0.490026638,0.3847441,-0.614448448,3.708714128,-0.45399475,-0.173842912,-0.236196717,1.523649003,-0.437579608,-0.546552781,-0.486913985,-0.443058995,0.01327246,-0.471923059,-0.110231667,0.560732933,-0.399872151,-0.307424409,-0.47685753,-0.700191291,-0.576864496,-0.443748247,-0.886729826
0.267612492,-0.181863009,0.273267213,0.260402398,-0.183144176,-0.519463877,-0.271366383,-0.463914031,-0.279998092,-0.081785792,-0.37271926,-0.811429463,0.988820819,-0.619387227,-0.338738833,-0.462672978,-0.160102456,-0.490026638,0.294298056,-0.614448448,3.990914865,-0.45399475,-0.173842912,-0.236196717,1.640323047,-0.622050621,-0.195137465,-0.103528095,-0.443058995,0.257162128,-0.38114134,-0.110231667,-0.542481013,-0.399872151,-0.304646347,-0.47685753,-0.44639995,-0.224723285,-0.627587726,-0.497707646
0.261402512,-0.187257599,0.265980681,0.253703907,-0.188500581,-0.369927635,-0.405324837,-0.447277036,-0.279998092,-0.010917022,-0.194700485,-0.811429463,0.988820819,-0.66839882,-0.324272464,-0.462672978,-0.160102456,-0.490026638,0.013054588,-0.614448448,5.833281123,-0.45399475,-0.173842912,-0.236196717,1.758722328,-0.806521635,-0.765750112,-0.565269842,-0.443058995,-0.151316687,-0.298033583,-0.110231667,-0.542481013,-0.399872151,-0.161765055,-0.47685753,-0.7520608,-0.796514607,-0.811427206,-1.121935404
0.257046901,-0.196051521,0.260318775,0.249006877,-0.197231944,-0.093230937,-0.458869211,-0.464850535,-0.279998092,-0.076635986,-0.055652868,-0.811429463,0.988820819,-0.739764676,-0.271419853,-0.462672978,-0.160102456,-0.490026638,-0.313204954,-0.614448448,5.557171234,-0.45399475,-0.173842912,-0.236196717,1.751694045,-0.437579608,-0.852802048,-0.5652902,-0.443058995,0.01978178,-0.182328231,-0.110231667,-0.542481013,-0.399872151,-0.074437321,-0.47685753,-0.752074276,-0.88374636,-0.443748247,-1.145402541
0.24967255,-0.195903724,0.252388054,0.241056768,-0.197085201,-0.039971541,-0.592884539,-0.494569397,-0.279998092,0.045938199,0.354731135,-0.811429463,1.029786587,-0.739764676,-0.247117732,-0.462672978,-0.160102456,-0.490026638,0.394280737,-0.614448448,2.266721406,-0.45399475,-0.173842912,-0.236196717,1.652521385,-0.253108594,0.639003071,-0.407490556,-0.443058995,0.451358057,0.006000539,-0.110231667,-0.542481013,-0.399872151,0.268091655,-0.47685753,-0.647615077,0.611140278,-0.259908767,0.049182913
0.241133828,-0.188255229,0.244027424,0.231854972,-0.189491133,-0.315149276,-0.809030401,-0.477897086,-0.279998092,0.349619307,0.862258168,-0.782652979,0.988422587,-0.620692642,-0.133146896,-0.462672978,-0.160102456,-0.158869566,1.061291685,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.53825059,-0.13773274,1.156995838,-0.396599606,-0.18057464,1.020597329,0.34786235,-0.110231667,-0.542481013,-0.399872151,0.460079492,-0.450386675,-0.372825928,1.130203026,-0.144927901,0.608427847
0.23725259,-0.179683003,0.240787191,0.227673612,-0.18097956,-0.575042173,-0.834740894,-0.305181688,-0.279998092,0.569649229,1.105301372,-0.729288748,0.988820819,-0.533721271,-0.031293763,-0.462672978,-0.160102456,2.448787146,-0.582161342,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.492692058,1.358781612,-0.862250892,-0.5652902,-0.443058995,-0.53559275,0.637017573,-0.110231667,0.839410214,-0.399872151,0.467864819,-0.440750692,-0.752074276,-0.893214722,1.346463152,-0.95042025
0.239926332,-0.172404,0.244469251,0.230554019,-0.173751774,-0.649462128,-0.726928369,-0.192025687,-0.279998092,0.613225528,0.946482641,-0.728199494,0.988820819,-0.533721271,0.036960549,-0.462672978,-0.160102456,2.369404546,-0.523255597,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.539033261,0.059866893,-0.728374698,-0.5652902,-0.443058995,-0.875939181,0.56058963,-0.110231667,1.589800712,-0.399872151,0.235379425,-0.47685753,-0.752074276,-0.759061989,0.051995252,-0.996615104
0.248378804,-0.171036878,0.253729554,0.239662308,-0.172394242,-0.645656795,-0.561119547,-0.358693686,-0.279998092,0.598254497,0.440899894,-0.788047689,0.988820819,-0.560667247,-0.080929868,-0.462672978,-0.160102456,-0.490026638,1.598581231,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.654338647,-0.512599722,1.454054959,0.600755548,-0.443058995,-0.899162128,0.080920226,-0.110231667,2.46663318,-0.399872151,0.037682182,-0.47685753,0.019817233,1.427875762,-0.518511531,1.016212013
0.243203821,-0.164312115,0.248891658,0.234085356,-0.165716515,-0.436021005,-0.579662538,-0.347439408,-0.279998092,0.615133902,0.80686168,-0.748040709,0.969490524,-0.636269611,0.041831298,-0.462672978,-0.160102456,-0.389839918,1.524237818,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.598597468,-0.238359195,1.301688032,-0.288532966,-0.340588915,-0.903242261,0.409792594,-0.110231667,-0.542481013,-0.399872151,0.019769375,-0.47685753,-0.464409092,1.275194102,-0.245209863,0.651822515
0.250750672,-0.161430073,0.25734293,0.242218885,-0.162854563,-0.37156066,-0.416085901,-0.453817511,-0.279998092,0.615133902,0.326764673,-0.809430778,0.896486435,-0.655659197,-0.00694104,-0.462672978,-0.160102456,-0.490026638,1.541233666,-0.582949433,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.633938262,0.115833434,0.570922782,-0.043533511,0.677040934,-0.836842788,-0.091390295,-0.110231667,-0.542481013,-0.399872151,-0.059699712,-0.47685753,0.735157874,0.54291936,0.107770192,0.843868297
0.244411317,-0.156885315,0.25101002,0.235386518,-0.158341401,-0.421491029,-0.483560418,-0.50375083,-0.279998092,0.615133902,0.7017267,-0.772609221,0.535166285,-0.655659197,0.082135156,-0.409461242,-0.160102456,-0.038422576,0.063367639,-0.614448448,-0.204427563,1.076366116,-0.173842912,-0.236196717,1.633661536,-0.207059962,0.144064951,-0.5652902,-0.160196182,-0.617445513,0.334102942,-0.110231667,-0.542481013,-0.399872151,-0.055466264,-0.47685753,-0.46372061,0.115179798,-0.214017783,-0.208011342
0.247257558,-0.151490724,0.254671327,0.238453848,-0.152984181,-0.333224574,-0.405371363,-0.490508656,-0.279998092,0.558746801,0.431326651,-0.811406389,0.270741751,-0.655659197,0.084061044,-0.375296037,-0.160102456,0.521867895,-1.076345442,-0.614448448,-0.204427563,2.094880448,-0.173842912,-0.236196717,1.594377954,-0.594116712,-0.031537234,-0.5652902,-0.443058995,0.626318598,0.069317772,-0.110231667,-0.542481013,-0.399872151,-0.117286513,-0.47685753,-0.752074276,-0.060785117,-0.599749448,-0.550225521
0.247731932,-0.145615794,0.255828956,0.238965112,-0.147149784,-0.272500707,-0.366528661,-0.488628941,-0.279998092,0.414312345,0.233482036,-0.811429463,-0.072989803,-0.655659197,0.084061044,-0.262668507,-0.160102456,1.355515941,-0.98914404,-0.614448448,-0.204427563,0.248458996,-0.173842912,-0.236196717,1.544809267,-0.605149021,-1.141866608,-0.5652902,-0.443058995,-0.779508414,-0.08009303,-0.110231667,-0.542481013,-0.399872151,-0.210249853,-0.47685753,-0.752074276,-1.173408021,-0.610743988,-1.379932663
0.23876196,-0.143583585,0.246383476,0.229299601,-0.145131556,-0.384826258,-0.520411963,-0.511495318,-0.279998092,0.420303245,0.626552505,-0.809517514,-0.32654777,-0.655659197,0.084061044,-0.096468357,-0.160102456,-0.399250916,0.905629175,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.605103251,-0.282323098,-0.215242491,0.47446957,1.299461586,-0.903242261,0.298861715,-0.110231667,-0.542481013,-0.399872151,-0.332314731,-0.47685753,1.712565149,-0.244869841,-0.289023256,0.780791857
0.232983229,-0.13689577,0.240889579,0.223075037,-0.138489607,-0.211456508,-0.586594003,-0.429842596,-0.279998092,0.262890107,0.706150078,-0.796779734,-0.468591018,-0.655659197,0.084061044,-0.096468357,-0.160102456,-0.398290045,1.530508223,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.558794755,0.110286306,0.345750309,-0.5652902,2.111672485,-0.702286832,0.502556454,-0.110231667,-0.542481013,-0.399872151,-0.779112036,-0.47685753,1.852248932,0.317281764,0.102242055,1.324746192
0.224789506,-0.136230684,0.232130067,0.214252189,-0.13782907,-0.134714998,-0.72987139,-0.270154252,-0.279998092,0.216813076,1.129278598,-0.668830318,-0.468591018,-0.655659197,0.084061044,-0.096468357,-0.160102456,-0.490026638,1.598581231,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,1.456786346,-0.556673852,1.515340157,-0.203906818,-0.443058995,0.003495544,1.05889269,-0.110231667,-0.542481013,-0.399872151,-0.883985804,-0.47685753,-0.512848015,1.489287553,-0.562434773,0.747273854
0.215474536,-0.138521537,0.221837146,0.204226318,-0.140104245,-0.03896019,-0.916519194,-0.078873025,-0.279998092,0.20230547,1.663462965,-0.498398562,-0.468591018,-0.655659197,0.084061044,-0.096468357,-0.160102456,-0.320118826,0.501961554,-0.614448448,-0.204427563,-0.45399475,3.377149951,-0.184163772,1.326556862,-0.06447214,0.996201283,-0.309062518,0.826448981,-0.595774814,1.778119166,-0.110231667,-0.542481013,-0.399872151,-0.874402651,-0.47685753,0.711692994,0.96907633,-0.071918108,1.127265807
0.209782054,-0.13098389,0.216528544,0.198101656,-0.132618086,0.214300764,-0.938094535,-0.141999872,-0.279998092,0.064586019,1.495242039,-0.070884736,-0.468591018,-0.806083217,0.057237649,-0.096468357,-0.160102456,-0.490026638,0.148852365,-0.614448448,-0.204427563,-0.45399475,0.139119906,6.630713745,1.293699836,-0.188200168,0.676229257,-0.334984805,-0.442705732,-0.169811896,2.049769042,-0.110231667,-0.542481013,-0.399872151,-1.070172074,-0.47685753,-0.599258064,0.648443359,-0.195222554,0.112375468
0.20788456,-0.124333025,0.215213276,0.196060483,-0.126012417,0.389886674,-0.909374511,-0.248538363,-0.279998092,-0.162217488,1.2475301,0.267385273,-0.468591018,-0.861702602,-0.01847603,-0.096468357,-0.160102456,-0.490026638,1.360283453,-0.614448448,-0.204427563,-0.45399475,-0.173842912,0.962518277,1.243236417,-0.059372657,1.317814638,-0.202496633,-0.443058995,1.449276667,2.044340469,-0.110231667,-0.542481013,-0.399872151,-1.143271811,-0.47685753,-0.51191451,1.291354019,-0.066836083,0.656364297
0.216293908,-0.145948337,0.221904632,0.205108039,-0.147480037,-0.168478109,-0.92645367,-0.067941175,-0.279998092,0.432586283,1.848640134,-0.580214716,-0.468591018,-0.655659197,0.084061044,-0.096468357,-0.160102456,0.213661563,0.13819338,-0.614448448,-0.204427563,-0.45399475,3.295867501,-0.236196717,1.303676651,0.471123258,0.577591967,-0.5652902,1.537698313,-0.894960828,1.768521544,-0.110231667,-0.542481013,-0.399872151,-0.507578042,-0.47685753,1.224202117,0.567411361,0.461843686,1.18641001
0.022718482,-0.137721364,0.014140455,-0.002210323,-0.139309552,-0.643211305,-0.895725831,0.563807529,-0.279998092,0.8260972,1.709257998,-0.08733917,2.962587547,-0.861702602,-0.107379518,-0.462672978,-0.160102456,1.453273883,-0.746570753,-0.614448448,1.726934088,-0.45399475,-0.173842912,-0.236196717,-0.538038479,0.394150582,-1.174079792,-0.5652902,0.012120114,-0.903242261,-1.023779919,-0.110231667,1.495787661,1.746594093,-0.169194173,0.151849585,-0.288059359,-1.205687746,0.385134525,-1.021786157
0.026027022,-0.135306953,0.017969671,0.001316457,-0.136911653,-0.640234058,-0.94067312,0.6355759,-0.279998092,0.876031949,1.666192051,-0.08733917,3.06611545,-0.859898203,-0.107379518,-0.462672978,-0.160102456,0.84704683,-1.076345442,-0.614448448,2.538944816,-0.45399475,-0.173842912,-0.236196717,-0.495489004,0.183541711,-1.498963503,-0.5652902,0.405780908,-0.903242261,-1.041092529,-0.110231667,0.569978656,1.57392684,-0.188366609,0.262951484,-0.21268556,-1.396037206,0.17524667,-1.14338353
0.026285771,-0.128064899,0.019036642,0.001592299,-0.129718958,-0.650417612,-0.796340208,0.799128786,-0.279998092,0.714407749,1.806709239,-0.092373145,2.740095112,-0.861702602,-0.107379518,-0.462672978,-0.160102456,1.380118593,0.210842632,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.381850806,0.257404278,-0.886947996,-0.318874896,4.050253527,-0.903242261,-1.128184139,-0.110231667,1.04440957,1.674052963,-0.276823607,0.256215604,2.815352655,-0.498437398,0.434715806,1.314857082
-0.199084752,-0.051432153,-0.215671445,-0.237323741,-0.053592517,-0.563143237,-0.395666838,0.293219491,-0.237010079,-0.548163425,1.683225459,0.463359878,-0.468591018,3.142691516,-0.077115223,-0.265511066,-0.160102456,-0.490026638,1.261472542,-0.185937262,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.815262594,-0.806521635,1.620010355,0.219073262,-0.333500263,1.506788457,2.114102137,-0.110231667,-0.306289103,-0.399872151,0.296193228,-0.47685753,-0.121160911,1.594173961,-0.811427206,1.025012778
-0.198653504,-0.058304714,-0.215945864,-0.236869139,-0.060420864,-0.489360227,-0.314838422,0.159047586,-0.237010079,-0.452992846,1.556132509,0.339589817,-0.468591018,3.082521654,0.21435775,-0.458084523,-0.160102456,-0.490026638,-0.729916117,-0.614448448,-0.204427563,4.204359502,-0.173842912,-0.236196717,-0.923096659,0.726940415,-0.561761402,-0.5652902,-0.443058995,-0.512963244,2.117752509,-0.110231667,-0.542481013,-0.399872151,0.280312333,-0.47685753,-0.752074276,-0.592104532,0.716785056,-0.797273298
-0.192831648,-0.04322942,-0.208045017,-0.230731043,-0.045442247,-0.46896191,-0.600379513,0.520071669,-0.279998092,-0.579047497,1.869624883,0.484738401,-0.468591018,2.618530191,-0.217662848,-0.197317519,-0.160102456,-0.490026638,0.133933018,1.247319471,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.685096607,-0.806521635,1.881193352,-0.5652902,-0.443058995,1.692785877,1.979855589,-0.110231667,-0.542481013,-0.399872151,0.496945749,-0.47685753,-0.752074276,1.855896466,-0.811427206,0.853059567
-0.185414171,-0.04175145,-0.199886305,-0.222908058,-0.043973694,-0.285823381,-0.74704413,0.625862151,-0.279998092,-0.579047497,2.088429856,0.361495284,-0.468591018,2.050735474,-0.242021203,-0.269647815,-0.160102456,-0.490026638,0.677016537,0.556986145,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.658316024,-0.806521635,1.751103712,-0.227858454,-0.353915929,1.692785877,1.911723473,-0.110231667,-0.542481013,-0.399872151,0.668872038,-0.47685753,-0.437829881,1.725538108,-0.811427206,0.938705768
-0.187656664,-0.045557222,-0.202714529,-0.225273453,-0.047755195,-0.327380837,-0.65846803,0.527497553,-0.279998092,-0.579047497,2.00333611,0.370586115,-0.468591018,2.29585821,-0.122541579,-0.269647815,-0.160102456,-0.490026638,1.471059544,-0.452350966,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.720614149,-0.796327435,1.820884179,-0.358834166,-0.443058995,1.692785877,2.040645371,-0.110231667,-0.542481013,-0.399872151,0.39381887,-0.47685753,-0.615405831,1.795462716,-0.801267905,0.888670187
-0.186923542,-0.034952787,-0.200782167,-0.22450018,-0.037218212,-0.262652347,-0.746719486,0.745486161,-0.279998092,-0.579047497,2.097797247,0.457984898,-0.468591018,1.648126038,-0.115230396,-0.221462401,-0.160102456,-0.490026638,-0.690848208,2.295729057,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.553928169,-0.806521635,1.782483546,-0.205089584,-0.443058995,1.692785877,1.619992927,-0.110231667,-0.542481013,-0.399872151,1.134838327,-0.47685753,-0.513630976,1.756982762,-0.811427206,0.918046447
-0.229919028,-0.022131397,-0.245776296,-0.269802316,-0.024477628,-0.64112823,-0.912254569,0.447036743,-0.279998092,-0.667074524,1.356639513,0.562474452,-0.468591018,4.090646874,0.721972184,-0.159584345,-0.160102456,-0.490026638,-1.076345442,2.173911699,-0.204427563,-0.45399475,-0.173842912,2.18505232,-0.269057973,0.385808144,0.658645638,-0.5652902,1.099609147,0.013737002,1.957330131,-0.110231667,1.803593227,-0.399872151,0.855220034,-0.47685753,0.820539705,0.630823418,0.376820647,0.989329425
-0.227762785,0.071091562,-0.233434399,-0.267532723,0.06818239,-0.634891302,-0.514627477,1.823186131,-0.241081303,1.462922237,2.123346666,-0.880677719,-0.468591018,-0.861702602,-0.338738833,0.421452901,-0.160102456,1.493330061,0.126834224,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.765105166,-0.000845837,-0.869895511,0.691133895,-0.430403577,-0.903242261,-0.813419258,-0.110231667,1.560844728,-0.399872151,2.58551063,-0.260920153,0.092546396,-0.900875132,-0.008509629,-0.617948441
-0.224571545,0.062667133,-0.230896046,-0.264173273,0.059807056,-0.634048128,-0.483527453,1.885605342,-0.255605366,1.202584276,2.252837752,-0.880677719,-0.468591018,-0.861702602,-0.097104946,0.421452901,-0.160102456,1.308658944,0.263869162,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.749090414,0.595575049,-0.78020479,-0.5652902,-0.340603639,-0.903242261,-0.90412536,-0.110231667,3.312571031,-0.399872151,2.344650924,-0.25163475,-0.647630086,-0.810999143,0.585869418,-0.914310779
-0.242166488,0.265888013,-0.228062902,-0.282688942,0.261942079,-0.618643463,-0.709733015,0.967829267,-0.178050401,3.257567718,-0.260259324,-0.517395294,-0.468591018,0.329461123,-0.043628854,0.637731402,-0.160102456,3.102824937,-1.067489151,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.803110208,-0.201984339,-1.247355705,-0.5652902,-0.443058995,-0.903242261,-1.128184139,-0.110231667,-0.542481013,2.764519184,0.529129425,0.516984499,-0.752074276,-1.27911502,-0.208959536,-1.413299815
-0.232808394,0.264225296,-0.218133398,-0.272843186,0.260287414,-0.491870715,-0.783904029,1.00407668,-0.049225366,2.98268243,-0.041876337,-0.363589063,-0.468591018,0.376283426,0.247762908,0.795876356,-0.160102456,3.114759858,-1.076345442,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.873031999,0.001147445,-0.699279081,-0.5652902,-0.443058995,-0.903242261,-1.047059484,-0.110231667,-0.542481013,-0.399872151,0.578773116,0.430881487,-0.752074276,-0.729906272,-0.006523171,-0.981509602
-0.252128331,0.264668687,-0.238953993,-0.293164817,0.260728656,-0.647414502,-0.762661689,0.877813947,-0.279998092,3.496733914,-0.246900544,-0.68366686,-0.468591018,-0.370674143,-0.072623442,0.785682373,-0.160102456,0.933078392,0.542568175,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.69541695,-0.099701224,-0.348619531,-0.318874896,-0.283044719,-0.903242261,-1.128184139,-0.110231667,-0.542481013,2.071690372,0.506141412,0.627701746,-0.425833421,-0.378522388,-0.107026586,-0.541522026
-0.255707695,0.272649726,-0.241963898,-0.296927594,0.268671194,-0.653192642,-0.798005471,1.011027193,-0.279401328,2.910259189,-0.35408278,-0.705271048,-0.468591018,0.456958225,-0.072623442,0.837387318,-0.160102456,0.728590052,0.694308456,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.728311522,-0.308883791,-0.044861195,-0.071033716,-0.432249182,-0.903242261,-1.111676847,-0.110231667,-0.542481013,1.156267917,0.647709512,0.569133312,-0.413869879,-0.0741366,-0.315493019,-0.331444634
-0.257130815,0.30498032,-0.240032544,-0.29842345,0.300849068,-0.650547502,-0.918173398,1.291078929,-0.263228971,0.524954668,-0.043990276,-0.690158141,-0.468591018,2.00404217,-0.072623442,-0.063833662,-0.160102456,-0.276396435,0.747318823,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.776600236,-0.443018436,0.067106917,-0.317218523,0.283448034,-0.903242261,-1.125512296,-0.110231667,-0.542481013,1.642606567,0.193741866,0.329002664,0.152752405,0.038062797,-0.449168456,0.066466567
-0.26187455,0.315695603,-0.244008157,-0.303408861,0.311514882,-0.649835489,-0.920328044,1.211736496,-0.279998092,0.357281416,0.04710526,-0.492795084,-0.468591018,1.305775573,-0.218188305,-0.373033144,-0.160102456,-0.490026638,0.613009018,-0.614448448,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.653350039,-0.678752366,0.480961672,-0.5652902,-0.443058995,-0.903242261,-1.083808911,-0.110231667,-0.542481013,1.676469559,0.602232668,0.195042828,-0.752074276,0.452772423,-0.684095353,-0.177345956
-0.002133513,-0.13198152,-0.012025463,-0.028683118,-0.133608917,-0.132399138,-0.384109085,0.560160072,-0.279998092,0.165290278,2.357240367,-0.08733917,0.801653981,-0.861683428,-0.107379518,-0.462672978,-0.160102456,-0.490026638,1.516015305,-0.509495879,-0.204427563,-0.45399475,-0.173842912,-0.236196717,-0.432982861,4.361343767,-1.361444483,-0.5652902,0.299325565,-0.903242261,-1.128184139,-0.110231667,-0.542481013,-0.399872151,-0.337255113,-0.149022706,0.004721244,-1.393439463,4.338746073,-0.545174345
