AMGOcov,AMROcov,BAEAcov,BARScov,BEWRcov,BHCOcov,BRCRcov,CBCHcov,CHSPcov,CORAcov,DEJUcov,EUSTcov,FOSPcov,GCKIcov,HAFLcov,HAWOcov,HOFIcov,HOSPcov,HOWRcov,MGWAcov,NOCRcov,NOFLcov,NRWScov,OCWAcov,OSFLcov,PISIcov,PIWOcov,PSFLcov,PUFIcov,RBNUcov,RUHUcov,RWBLcov,SAVScov,SOSPcov,SPTOcov,SWTHcov,TOWAcov,TREScov,VATHcov,VGSWcov,WAVIcov,WCSPcov,WETAcov,WIWAcov,WIWRcov,YRWAcov,YWARcov
-1.450577621,-13.80832581,0.86737919,-3.590258363,0.511020243,17.08434699,-4.458400715,-7.131108762,-1.777503108,-2.580392555,-2.19324482,1.327835757,4.174788501,-2.583793853,-8.758471994,-0.18861175,4.442004199,4.066898368,-0.503939329,-3.226466441,0.937771508,-4.24113388,2.312400533,-12.27833967,6.212508135,-4.921843529,-3.152892011,-12.31523611,-6.837869385,-6.501752423,-0.121658541,7.428531507,0.424332976,-0.043527852,-5.608116909,-1.652168276,-6.666429211,2.561712182,-1.031841359,3.294371597,-1.28772684,2.428139233,-0.090322393,-5.145198254,-0.395636159,-1.057332816,-1.789026298
-1.36462169,7.156078767,0.478578851,-6.713606393,1.676291943,14.42469327,3.391666311,5.090259239,2.63174038,-2.152426456,2.097540304,-1.134047093,3.816996222,1.737849064,7.323977798,0.423463756,0.754151214,2.250732789,-0.001390685,15.68981232,-0.038700588,-5.02818647,2.689853027,9.080205244,6.82992912,-2.887441774,2.638767615,8.741379671,2.918893025,6.586505312,-0.768232181,-5.719093537,0.189877571,-0.384587511,-2.961536497,-0.59079558,0.980219294,4.017306997,0.06233011,-2.084603083,-0.544857071,-1.289533082,-0.088849034,-0.719764666,1.314443561,1.907212682,-0.700679181
-1.391001672,4.913759401,0.62805811,-5.568118477,1.772717208,20.13741549,3.326533498,1.711088392,1.94794887,-2.420338027,0.052556263,-0.657573488,3.411810676,1.349894001,2.106319419,0.755148949,1.128672716,3.179771864,0.135331695,-3.499941995,0.336125712,-1.437105315,2.41519083,6.662151943,6.529765905,-2.850297478,2.041017965,2.875371855,5.179050405,5.223909401,-1.325393095,-4.53840887,0.226329623,-0.733825313,-5.424304334,-1.484982178,-1.522313357,3.344500017,-0.160506831,-2.093561231,-1.058547753,-0.886470245,-0.088316848,-1.324828025,0.760749478,1.643973686,-1.748186811
-1.33081285,12.382368,0.558469988,-6.227377099,0.434275362,6.511400314,6.8627325,4.775625357,2.83111224,-1.183314237,0.954995725,-0.658392039,2.817612601,3.209465774,6.282866904,0.980431559,-1.019777448,1.301486844,2.761246383,-4.911997905,-0.248233941,-0.156625863,1.834409658,13.45583391,6.942821346,-3.893397672,4.503337623,9.457611037,10.9380017,10.71386105,-1.469755315,-10.26872201,0.613248771,-0.926500785,-5.260583538,-1.324800754,0.387536647,3.759783526,-0.194172515,-4.132984475,0.196562726,-2.371682847,-0.094366331,1.041397134,1.179884399,2.14569105,-0.656057473
-1.298857339,6.51133257,0.649767957,-7.468670128,-0.737415436,1.044316458,4.86246491,0.913250143,2.897750859,-2.207757437,0.465442927,0.244511366,2.355703603,2.157085771,1.107638192,0.878642982,-0.098182817,0.301470165,5.172080562,-3.801924265,-0.660475536,1.062835149,2.394610063,7.13051654,7.166867864,-3.849163956,3.348115472,3.673392489,13.37311798,8.134024915,-1.580687364,-7.29301239,-0.466365002,-1.171538616,-5.671814489,-1.256669733,-1.987820413,3.190631962,-0.009542303,-3.461993086,0.801861582,-1.493659373,-0.097267959,0.209307023,0.685314306,1.168660185,0.238423663
-1.308002813,-1.712000712,0.769042155,-6.435034948,0.627940854,16.47673535,0.472289597,-3.170671133,1.316584985,-2.504433714,-0.860683085,0.271317623,2.758945917,-0.082890552,-4.581820243,0.703662963,1.75259846,0.615647955,1.616185213,-3.485922849,-0.34809521,1.133714029,2.440667097,-0.73536647,6.951182539,-1.461875081,0.423521486,-4.415151627,6.558381094,1.541216938,-1.215586984,-0.458757327,-0.570865631,-0.789053978,-6.064615387,-1.338548366,-4.66229314,2.772289081,-0.025281558,-0.44017427,-0.711749367,0.366978539,-0.099965821,-1.951476096,0.046995146,0.421294059,-0.874019682
-1.339876479,3.286899764,0.789046801,-5.317469377,1.672090199,25.02970144,2.932501369,-1.258132784,3.535004668,-2.306745555,-0.42489817,0.137032226,3.240883254,1.191186222,-2.705602481,0.911197985,0.579070077,1.563987445,1.931796974,-3.70221493,0.028049133,0.153891816,2.301406268,4.39936789,6.724818725,-0.95233664,1.89395423,-1.346284617,9.723620785,4.82491969,-1.688209342,-4.153577919,-0.149566693,-1.199202887,-6.134625383,-1.432557171,-4.0400461,2.665531324,-0.095009172,-2.008173438,-1.350435404,-0.651879535,-0.096858746,-0.807350202,0.759209348,1.453235472,-0.791390925
-1.350447833,6.533352009,0.754007126,-4.56995308,1.88478253,21.77906376,4.174790806,2.06074148,3.736025782,-1.957713539,-0.088043966,-0.198921223,3.351958842,1.855717486,2.292889728,0.886339427,0.005539957,2.194173251,1.264098549,-4.080818517,0.224504065,-0.603308912,2.125629477,7.722928002,6.626878607,-2.141401704,2.647027062,3.889926249,6.879274893,6.510158445,-1.600649881,-6.054814051,0.299263708,-1.071494227,-5.610070306,-1.48218876,-1.596661082,2.861054172,-0.304420219,-2.205190454,-1.149756073,-1.226547712,-0.095427726,-0.261082206,1.327558205,1.914606787,-1.045324094
-1.385779171,0.504271108,0.882591208,-3.394451911,0.582496666,4.041859557,1.147103526,2.385059495,-0.511833818,-2.512660871,-0.983229064,0.071540469,3.552438552,0.337232414,4.845138005,0.164841571,1.307096546,2.889130899,-0.673391303,-3.377580225,0.540774054,-2.730131368,2.349869932,1.721817378,6.445548514,-6.363833588,0.614487999,4.119806499,-4.632393436,1.910379266,-0.233701461,-1.463672354,0.099799083,0.04414409,-4.874455241,-1.6051425,-0.063728712,2.306212161,-1.045133384,0.947969439,0.001825666,-0.032151662,-0.094795016,-1.805132831,0.950051078,0.679886505,-1.625274966
-1.411749471,-0.750465545,0.881349103,-3.493981249,2.208237446,26.66820481,0.796153466,-1.147081611,1.83373547,-2.537470523,-1.006316763,0.221420878,3.885028824,0.146751235,-1.701845053,0.575244988,1.613151119,3.41428804,-0.619953962,-3.355629225,0.703465406,-2.243662573,2.359880542,0.668515785,6.377337867,-2.303250354,0.328252509,-2.13971398,0.667008415,1.281791592,-1.083822086,-0.808583337,0.234944592,-0.664603775,-5.460315696,-1.651651017,-3.461030204,2.325471616,-0.632327114,0.180418486,-1.762330944,0.200930821,-0.093900286,-2.125458952,0.793337138,1.069728551,-1.662853743
-1.411268681,-3.856209726,0.853308067,-3.709351777,2.439314095,33.10704639,-0.496509972,-3.654458723,1.992283257,-2.474657059,-1.180152286,0.427872496,3.901507555,-0.527884602,-5.550617372,0.62322763,2.518762797,3.624937517,-0.598244518,-3.447635038,0.719694139,-1.949767069,2.351785625,-2.399915477,6.371134826,-1.194975327,-0.51441992,-6.506781968,1.218457964,-0.56573174,-1.297453023,1.295016293,0.347683457,-0.831566721,-5.78927312,-1.651825607,-5.306463241,2.499797656,-0.451706278,0.497731,-2.286212994,0.772258586,-0.091028,-2.96948255,0.455683263,0.751312838,-1.778149193
5.368044557,3.007821281,0.04943167,-3.187498695,-1.03349783,1.465430056,-0.241251628,2.799640605,2.37007214,0.319160871,2.288012271,-1.965805667,-1.27682718,-0.113168267,4.677565501,1.575962326,-0.187162853,-2.666802142,1.024051572,-3.702566943,-2.819828063,13.59360349,1.346691181,2.149512775,9.460421173,5.005477664,1.048863341,5.937412277,6.091699172,2.778209006,-1.740737351,-0.521344754,4.45524038,-0.655499077,-4.337891424,-0.114153042,5.14832826,6.291763555,1.848616641,-0.009888252,0.864138684,0.545724994,-0.252164041,0.588641438,-0.526314362,0.274387796,-0.44902503
4.347101574,7.439121885,0.252484258,-10.99496401,0.764798036,18.64013669,0.393756571,2.568793488,4.632702121,0.422248499,4.559049037,-1.795426206,-0.610120803,0.919512682,2.735920865,1.33904622,-0.641925453,-2.275427645,1.496693575,20.51398947,-2.563141139,9.12005061,1.752196693,5.575125015,8.741783681,7.138432335,2.147976688,6.375946299,11.55922259,5.260328235,-1.857540011,-3.377479696,0.801508987,-1.021188768,-3.494058311,0.699630382,3.53730777,5.348305084,1.914509322,-1.370985597,-0.547539178,-0.078947474,-0.244758616,0.957393046,0.119377367,1.324143789,0.9247801
4.04010836,13.25445072,0.311337238,-11.42699551,-0.35408045,3.192475591,4.248792802,6.140303569,2.709145369,-0.531983576,5.870134423,-1.8634077,1.6067775,3.015985992,8.385921181,1.053498042,-2.871010038,-3.902281806,2.278785731,29.64543596,-2.029632503,0.905494546,2.302622845,13.2425245,8.48248673,0.298248278,4.355365808,12.70932442,13.91612157,10.11870773,-0.761085602,-9.457042532,-0.380100232,-0.339416005,-3.821575829,0.568259905,5.484714468,4.893491986,0.604345644,-2.758617086,0.663920291,-1.763686847,-0.246919569,2.715482368,0.528494552,2.036697261,1.824725853
2.783648964,13.34124262,0.42415693,-10.4675966,0.465480762,3.683692606,5.409949858,8.299430255,1.640752089,-1.283003702,3.190473052,-2.036967784,1.495591622,3.108226948,12.02983821,1.777054344,-3.652390804,-4.489517966,-0.049594254,1.628391475,-1.579706766,4.375758029,2.136151523,14.43029972,8.209587621,-1.603711296,4.174094981,14.25324804,6.945579763,9.595601047,-1.210740235,-9.66999792,-1.162588798,-0.440899884,-6.020598401,-0.988373259,6.535170527,4.303429147,-0.393787165,-1.534215086,0.29732352,-1.83077599,-0.253013176,2.570434276,0.956096296,2.310769142,-0.065477371
1.52774482,-4.481167031,0.799646789,-7.928408375,-0.752634134,7.86891125,-0.633351826,-4.351493575,-1.25734598,-2.80918457,0.41628404,0.62303084,2.789404379,-0.158253487,-5.465574085,1.371624363,-1.459991785,-3.182788014,1.65346636,-1.63273838,-0.739367471,0.839824107,2.659461544,-3.296511834,7.633306899,-3.277021174,-0.108422638,-6.591011257,5.34903478,-0.124463696,-0.565525373,0.103047495,-1.913081377,-0.329246735,-7.546954428,-1.541396666,-3.11307569,2.606900377,-1.24932694,1.711673801,-0.268570124,0.922611967,-0.258793011,-0.307224534,-0.68417908,-0.136296992,0.747255158
-1.287244392,-7.136902868,1.23144233,-1.691501318,0.383452866,15.08071809,-1.366534701,-5.388201065,-1.95077192,-2.689060512,-1.504200423,1.554481182,4.721929222,-1.130466756,-6.652840316,0.593757263,-2.018660802,0.83555137,-0.510956663,-2.977300543,0.885148377,-6.01938364,2.141836605,-6.150331821,6.307137409,-4.518532033,-1.157095549,-8.39936679,-3.884291015,-2.602437903,0.7101947,1.416453366,-0.607810759,0.341767184,-5.806356818,-1.820766448,-6.195932942,0.921568214,-2.365380613,3.513719458,-1.198159698,1.299769756,-0.276894782,-0.362717545,-0.116412372,-0.293146576,0.452882666
2.613889925,-2.027150009,0.26943834,-13.25070112,0.292590845,1.630576559,-0.057232586,0.743985837,-0.110699493,-2.37223847,0.497366826,-1.718995563,1.055316742,-1.526565583,2.081174492,1.312743561,-0.581211828,-5.915661218,-0.593599895,-1.757684394,-2.084606982,5.746581573,2.518087251,-0.133212117,7.784365968,0.308906633,0.018442684,1.066629433,2.585711247,1.09948073,-0.566489576,0.5427308,-2.409432312,0.293563251,-3.719238038,-1.073333252,2.221132377,4.950894952,0.285946283,0.779480009,0.613202975,0.943613522,-0.255182487,-0.791847423,-0.847947199,-0.012378,-0.448767949
2.845095753,11.42620893,0.138261959,-13.28579007,0.275633478,-0.730330923,4.914708355,8.60169714,1.907036423,-1.508528632,2.318686845,-2.98648217,0.835019101,1.919309887,12.66078745,1.577350466,-3.140153601,-5.108721426,-0.412924237,-2.563803705,-1.999556868,5.655939797,2.042569888,13.18812729,8.291651865,1.813209442,3.63598358,14.39879182,6.907822037,8.554582089,-1.181658085,-7.707984311,-1.546919219,-0.355294097,-4.597877871,-0.617696609,7.18339223,5.47860698,0.706694803,-1.921444702,0.652685994,-1.454703796,-0.257090042,2.025062456,0.62574652,2.033988961,-0.522389496
3.348501353,13.32867595,0.209942839,-13.51937076,0.128529811,-1.806786215,5.610301911,8.956558458,1.86996872,-1.955160304,2.510474018,-3.182736846,0.50934745,2.106776422,13.00295559,1.75577687,-3.222624185,-5.291406348,-0.399968299,-1.782693548,-2.025727329,6.527361619,2.367498097,14.81091419,8.38923297,2.166822706,4.060574776,15.51275051,9.595626184,9.584534135,-1.320593236,-8.642726784,-1.955008154,-0.354785769,-4.619382176,-0.679161931,7.774731842,5.038231803,0.897523614,-2.463434273,0.931149299,-1.6796127,-0.254436435,2.359826753,0.455455781,2.189875059,-0.552251317
3.10229072,12.55170119,0.106615714,-12.78780744,1.285481316,12.42343202,4.720645487,7.138959712,3.327850032,-0.662234287,2.644333561,-3.032856492,0.488335916,2.280489806,9.549319759,1.74217152,-3.124309108,-3.925172019,-0.155310827,-3.342657727,-2.365491302,7.489358834,1.573816917,13.64314602,8.463678696,5.513999424,3.839558243,12.20760961,10.93044911,8.919567303,-1.80746783,-7.875394111,-0.558908302,-0.859894962,-4.539022403,-0.303337519,5.849849412,5.758269914,1.331464583,-2.597070552,-0.376871721,-1.494901711,-0.259199742,2.250842408,0.643602657,2.400841055,-0.570895177
3.783136876,10.4739251,0.0850581,-11.93806945,0.209121454,0.967008932,3.68517446,7.562316579,2.719316663,-0.578720161,2.623170733,-2.72916635,-0.069945296,1.712679408,11.01607635,1.389518747,-2.323570614,-1.624310016,0.791425402,-3.045966403,-2.282410307,7.418302779,1.561709212,10.6976994,8.410547386,4.358937273,3.28039644,13.44724033,8.088541824,7.716157066,-1.645009161,-6.223941998,0.163879219,-0.715582939,-3.447043884,-0.115519384,7.407503386,5.868370672,1.582920974,-2.11362209,0.592553481,-1.130586526,-0.258668975,1.735155745,0.616792087,1.816705269,-0.457758225
4.141697546,11.35640932,0.111602037,-11.15805089,0.568358706,3.888333085,2.754744751,7.738846591,3.113258538,-0.441180371,2.631887244,-2.942805122,-1.572648834,1.395211042,10.99748146,1.448038787,-1.794142616,-0.332737983,0.214452245,-3.14030159,-2.496814599,12.29265735,1.590643885,10.11319527,8.485895966,6.449321236,3.055043772,14.00632149,7.855709866,7.273665482,-1.905466946,-5.309227626,0.63079025,-0.796491767,-3.266122717,0.043011738,7.894682351,5.761238355,2.123871576,-2.122947285,0.466305786,-0.814820081,-0.257310132,1.567777296,0.368144662,1.770220257,-0.760023159
6.300012674,-1.740682534,0.062976613,8.944636115,-1.465887385,4.528382147,-3.140530275,-0.458633888,1.974093781,0.771602412,1.556581568,-1.681756679,-1.954602807,-1.654932954,0.357002841,1.239804242,1.350976408,-0.523072364,0.128450623,-4.430251656,-2.821987825,17.22309739,1.090983141,-3.55925517,9.975962332,6.184667926,-0.649810495,0.881687798,3.285211112,-1.007796429,-1.302503901,3.948023133,9.758312297,-0.275511975,-3.668268278,0.113392578,3.115256104,6.335282351,2.235417147,1.158979215,0.859573255,1.751366978,-0.252670678,-0.060749902,-1.481485782,-0.738867347,-0.875936912
6.34767407,-4.548432162,0.063256052,10.13497263,-1.777422897,5.705929097,-4.48805718,-1.858792181,2.088751437,1.996636595,1.534397317,-1.242958209,-2.053328513,-2.341763557,-1.430943287,1.392798346,2.330407075,-0.755387106,0.219180295,-5.682107788,-2.958746715,17.53900088,0.573010326,-6.858464567,10.23468882,6.683555622,-1.510946956,-1.198960215,0.752660113,-2.90641021,-1.527619444,6.038372926,10.97703809,-0.382865873,-3.452653371,0.087754019,2.409325209,6.61677528,2.282467963,2.346581317,0.793976403,2.327438643,-0.24895764,-0.65779335,-1.473980842,-1.279178154,-0.93678292
5.320603314,4.970149566,0.09869868,-3.636871845,-0.810074694,1.096588618,1.254992029,3.964188804,2.009262654,-0.432881961,2.388473963,-2.284913014,-0.189195321,0.562349894,6.356316596,1.540854776,-1.051501383,-3.949656642,0.566913942,-2.894678033,-2.72240033,10.31686617,1.628189434,5.372544487,9.454464866,4.038904248,1.742687375,7.626510047,7.490379823,4.287945261,-1.471679601,-2.429714972,3.57578591,-0.483535298,-4.359010122,-0.228262502,5.672865746,5.912365557,1.47793972,-0.417179021,0.853673422,-0.035654335,-0.254182292,1.155340877,-0.293588948,0.766175114,-0.478783301
1.720585265,-3.198825493,0.349513437,-8.66936894,-0.136756939,3.756314714,0.186596525,-0.527756717,0.438109176,-1.548420156,-0.577611568,-1.319305065,1.547078685,-2.31361971,0.077113228,1.065632828,-0.754108605,-5.779346967,-0.595431176,-2.403598086,-0.82434216,4.11187385,2.327319,-1.205031451,7.025150433,-1.064049508,-0.224052862,-1.010434012,1.522583456,0.841351193,0.174413209,2.136379441,-2.282626339,1.161973697,-4.389059938,-1.375681888,0.150156942,5.059522625,-0.202388372,0.514863363,0.507471238,1.059364198,-0.256809856,-0.664491718,-1.059775831,-0.241374842,-0.167761116
4.337547159,13.56525702,0.211373425,-11.81528626,-0.158557019,-1.38473038,2.560152962,8.743844676,2.395245869,0.062295241,5.620345973,-2.812002884,-0.336089407,2.048296892,12.68245375,1.068335198,-1.939548701,-3.275853761,0.3046983,26.57664907,-2.859320476,5.999210249,2.044086304,12.28306432,8.984325699,4.4183193,3.642782334,17.11222494,8.477647299,8.608847923,-0.875306575,-6.895552071,0.229725446,-0.137170665,-1.527585809,0.985268077,8.46317378,5.415516292,1.698666003,-1.620423387,1.071859963,-1.17354109,-0.247862211,2.285831735,0.51055104,1.772566777,0.95101985
4.234964433,2.020467875,0.256244594,-2.832151451,-1.3964763,7.734122705,0.69689323,0.32362957,3.005392188,0.804874215,2.133147218,-1.516557657,0.498508153,-0.886483263,0.427023364,1.429432129,-0.7386531,-5.104430451,2.278571196,9.623560819,-1.226162644,5.356957431,2.460694083,2.501640756,8.079938077,2.923700113,1.357989715,2.376918256,11.96353566,4.554270537,-0.273499532,3.082723702,-1.629324006,1.880561988,-4.001306142,-0.45843464,2.198808697,6.392585183,1.143580968,-1.495350967,0.8807345,0.265726478,-0.249848686,0.960399347,-1.022668965,0.368483377,1.363627443
3.361501025,9.127212724,0.330256692,-12.99220116,1.14603275,16.35028469,3.278319751,4.685226576,3.453810558,-1.721266981,3.106761071,-2.170201736,0.797652786,1.931723841,6.103056969,2.019966245,-2.254752926,-5.306999452,0.453409247,4.36954901,-2.231447854,7.38919487,2.462741382,10.05642326,8.571409742,3.519837541,3.040221779,8.167972153,11.45850116,7.126656431,-2.019394675,-6.392033238,-1.742710382,-1.029519994,-6.136879697,-0.601151011,4.318592519,4.633514829,0.8039586,-1.458676516,-0.497764132,-0.922571193,-0.248963347,1.532276569,0.506535959,2.019850927,0.016331995
4.169404645,8.090302142,0.285579765,-10.61423182,-0.954636879,2.406110704,1.597758287,3.157737162,3.25462308,-0.355300376,6.834679713,-1.049940203,1.936730804,1.953939824,4.300564072,0.250296518,-1.595909921,-1.958718096,3.956235495,47.13061384,-1.862328214,-2.451632322,2.47314611,7.272851657,8.273310511,0.235845266,3.166679507,8.525596452,13.38057697,7.505888808,-0.206782448,-6.372981805,0.356234038,-0.21265806,-2.249899279,1.46136195,3.482201054,5.090015402,0.901602783,-2.30487531,0.772624319,-0.94120748,-0.24472426,1.758682446,0.291583152,1.243914438,3.124348718
3.003374925,18.82541163,0.336480214,-11.28818364,0.918259134,6.33623738,6.148439739,10.26161586,1.890833675,-1.102006882,5.974828922,-2.920036555,2.072922936,3.981183018,14.18839781,1.233641179,-4.21751969,-4.560917859,-0.720324683,28.74566837,-1.881995053,0.014061859,2.527106306,19.78210593,8.378128814,0.137348546,5.439497409,18.66111958,10.99352892,12.47825775,-0.353830282,-12.42215526,-1.010647527,0.097901785,-3.32402319,0.329684807,7.392023841,4.647773808,0.173846767,-3.019947807,0.257866219,-2.589425442,-0.250212151,3.643296721,0.889749598,2.999328651,1.033093836
2.973410765,13.39639309,0.526516268,-9.584672221,0.075984404,-0.87619849,4.351527208,8.951091535,1.15977535,-1.090544483,4.884105321,-1.920181602,2.219151307,3.015620086,13.38661656,1.013709954,-3.361492119,-4.583511903,-0.196692924,23.05842492,-1.631347758,-0.441355201,2.391205752,14.01761152,8.269380091,-2.572671897,4.038846473,16.33104999,5.044451119,9.316942948,-0.182890502,-9.30964426,-1.000400995,0.178286835,-3.909058014,-0.076127673,7.099657729,3.906112999,-0.506503261,-0.872140771,0.721801572,-1.753253238,-0.253340457,2.659354882,1.109093477,2.136923839,0.993379756
-1.332577503,7.091168191,0.05784907,-8.634587722,0.58130788,-2.966067111,4.105061132,8.597961629,0.812091727,-1.473731756,0.909916307,-1.77949469,2.598327185,1.745784831,13.48662311,0.324988385,1.058980722,2.923667793,-0.284047352,-4.518280023,0.045473476,-0.514701301,1.967054452,9.624166983,6.594231176,-6.725096152,2.679660905,12.99302833,-3.879533887,6.706306345,-0.726270831,-5.861349023,0.870990439,-0.186648674,-4.488076212,-1.207475656,4.477135375,5.994251618,-0.198856284,-2.243279374,0.493712225,-1.374601664,-0.085960499,-1.52368942,1.222745197,1.588568513,-2.19413718
0.742939028,10.93568369,0.796839622,-17.9789767,-0.622446869,-3.023647921,2.041671639,4.852562495,1.390974913,-1.729109511,0.382035728,-1.071331795,-3.573898943,2.641621878,7.096475605,1.161857201,0.185599865,-17.04642914,-1.009952458,-2.150175154,-2.988833599,23.91323484,2.49732722,10.50432517,9.435956416,0.817429971,2.615000191,9.712122704,6.212593366,6.847774604,0.067378022,-6.975305868,-8.075995606,0.987810745,-7.981994185,-0.879995891,3.389794762,-1.086950465,-1.382082712,1.426432716,0.75967018,-0.326893017,0.136230927,0.07950868,0.044280049,1.15007902,-0.641597306
0.495978302,7.467989271,0.819710636,-21.26410455,-0.845904444,-4.168406732,-0.735178394,3.111700692,1.688313847,-2.01699876,2.183302719,-0.389376446,-3.323528685,2.086360012,4.706507729,0.18489573,0.847526362,-17.37180322,0.076324704,25.45202519,-3.189462321,20.27063373,3.083488082,6.276734689,9.537076159,1.809303721,1.757786722,7.707161123,5.117006668,4.907050038,1.028329871,-4.957692432,-9.346743153,1.228483904,-5.060523957,0.302238486,1.970077385,-1.237631924,-1.42370895,2.142282735,0.689992748,0.358059324,0.162742669,-0.615741607,-0.11881793,0.635813368,1.276058536
0.289575179,7.188454872,0.552097861,-17.06683581,-1.495608485,-2.619984025,1.4431281,0.703589279,2.754372003,-0.653916807,4.17334929,-0.259827284,1.666843297,2.635096572,1.190984443,-0.761871318,1.104997185,-17.28290243,2.749376383,54.43477249,-2.475781963,0.364086036,2.670916353,8.717346407,9.100940376,0.045409306,2.801982375,5.136273094,13.19161697,7.096611988,0.591953107,-6.610380686,-6.194594675,-0.152384912,-1.582464709,1.867348053,-1.030956575,-0.174548673,-0.570037756,-0.474212644,0.861472331,-0.678719526,0.193509857,0.088675827,0.391316603,0.963307575,3.18170787
-0.514245216,8.632912501,0.406337778,-16.57542407,-0.837216188,2.094756113,2.453399944,2.526671563,2.599977776,1.04378073,1.820391489,-0.875966031,0.19211489,2.666875418,3.828922901,0.305660232,0.97744866,-17.67961989,0.91728979,24.04536958,-2.20990708,5.819088471,1.814158543,10.56166202,8.69419462,1.946985179,2.844642877,6.89248047,9.849393736,7.548749396,-0.444753634,-4.806742562,-7.99614837,0.144678989,-2.897191377,0.970459322,0.813942727,-0.26139124,-0.282838386,-0.03272744,0.540772334,-0.802774122,0.238979339,0.217225004,0.677648377,1.328325875,1.358152849
0.555720991,10.00910826,0.394871916,-20.69687951,-1.492381238,-3.584838887,2.959751462,2.047696362,2.964656984,0.169925346,4.289510946,-0.59513249,1.318615202,3.349865058,2.819174403,-0.429791353,0.236031036,-18.06416545,2.954804672,48.62633821,-2.509915444,1.160583258,2.173561618,11.7494726,9.013168683,0.542596543,3.64353711,7.228509735,14.89894589,8.986654964,0.163771308,-8.661641636,-7.150809118,-0.408226524,-2.0966566,1.807792444,0.275388571,0.264144522,-0.481318164,-1.264949077,0.829845358,-1.215520927,0.19742451,0.70161125,0.577362855,1.380712119,3.057861768
0.704800026,6.160295613,0.434499587,-20.45204299,-1.288991163,-3.776474577,1.131252675,2.425301557,2.393343296,0.231756087,2.742479509,-0.598862424,-0.11135403,2.182507496,3.714239257,0.180612245,0.963158096,-19.305115,1.488750239,28.72158961,-2.982701488,8.568040843,1.899959058,7.486068509,9.343603397,1.260061997,2.208498873,6.499650057,8.429291268,5.964666579,-0.436116544,-5.152991905,-6.994603328,-0.504523431,-4.314825209,0.76444303,1.274826028,1.245132454,-0.668704071,0.985941736,0.699061169,-0.315810584,0.14971702,-0.388873969,0.54087857,0.800049874,1.56125207
0.775904516,8.446725238,0.502613932,-20.20135965,-0.49852393,-4.848936332,0.905528501,6.199511903,1.327753978,-0.227553021,2.875523337,-1.543269375,-0.413146433,2.148563276,9.64187817,0.18747739,0.706371875,-19.88830036,-1.572588591,29.66327489,-3.169253632,9.694444652,2.157032339,9.84329992,9.465784222,1.450866384,2.159444597,12.02867175,2.399732247,5.8242991,-0.019725629,-5.100477589,-7.407598044,0.036225133,-3.751558697,0.722196311,4.365608908,1.030768505,-0.786287936,2.18214533,0.710069414,-0.323710412,0.128766299,-0.267267413,0.832789715,1.148835065,0.698113136
0.813022361,3.04524712,0.505848588,-20.55809347,-0.568781306,-4.82553146,-2.009175094,5.084171037,1.022571696,0.156145847,2.413752814,-1.21541236,-1.168663672,0.82710022,8.695599516,0.020374,2.068737356,-20.90080503,-2.35201956,27.73925285,-3.385600988,12.61889153,1.968204297,3.924816978,9.624098507,1.420758295,0.406217502,9.425685526,-4.557688546,1.900284003,0.088293311,-1.031256138,-7.399851066,0.115282829,-4.133219271,0.640705397,4.169582698,1.186280293,-1.052469872,4.438593836,0.522801264,0.886997938,0.121416613,-1.743591774,0.743651659,0.345270602,0.36260866
0.658391019,5.556472607,0.517769465,-21.67781476,-0.337408471,-5.147052754,-2.047206319,6.512721614,0.72669622,0.109648271,3.476563426,-1.562293468,-1.372939995,1.205028864,10.63736716,-0.457825617,2.017195325,-21.41368925,-3.190247589,39.73667924,-3.451857785,12.51730816,2.173272307,6.050596114,9.643924913,1.554656098,0.80665696,12.19918443,-5.270676673,2.78862633,0.783512513,-2.37719044,-7.703141146,0.520173869,-3.066075636,1.161366787,4.922981342,0.938674369,-1.171637386,4.274347722,0.518083642,0.705759096,0.142104401,-1.562774566,0.676596896,0.581090124,0.638817028
0.653557454,3.207582374,0.494627659,-22.0843373,-0.726319737,-4.599502109,-2.439853171,4.348957174,1.152781458,0.246534103,2.461844311,-0.975308178,-2.210988216,0.92467773,7.376009609,-0.148565515,2.547673261,-21.52956698,-1.884531928,28.48692862,-3.448328819,16.64388558,1.981114319,3.310312334,9.669381414,1.378548767,0.379053975,8.414602928,-3.964771556,1.861888201,0.144465341,-1.382791163,-7.682554881,0.031789596,-4.707353927,0.637786636,3.477635998,1.043164175,-1.249239973,4.20716373,0.453476625,1.071040062,0.157865314,-2.146751767,0.382263003,0.185957384,0.416620514
0.713304789,7.761779015,0.509410736,-22.09531126,-0.689734375,0.353124891,-0.412158888,3.15057093,2.181247426,0.345029249,2.944119292,-0.805771441,-2.684115076,2.156372122,4.372328984,0.003953329,1.663298353,-21.35505765,-0.184130706,28.77009196,-3.451850059,18.89057329,1.965942789,7.255843867,9.69375812,2.244558727,1.852200355,7.370968453,4.986912273,5.212290372,-0.191445292,-4.882113185,-7.556026766,-0.353195273,-5.455148989,0.62659143,1.709253221,0.95901054,-1.186351047,1.72395819,0.173970978,0.258525588,0.174930965,-1.121749718,-0.015358122,0.70958294,0.940710037
